17990,11751,0.86,7500,0.26,1.3
19812,12335,0.97,7500,0.26,1.4
21928,12990,1.02,7500,0.26,1.5
19874,12715,0.94,7500,0.26,1.6
18021,12473,0.87,7500,0.26,1.7
18102,12320,0.89,7500,0.26,1.8
17479,12251,0.87,7500,0.26,1.9
8723,8659,0.56,7500,0.31,0.1
10343,9494,0.62,7500,0.31,0.2
10607,9692,0.64,7500,0.31,0.3
10460,9303,0.62,7500,0.31,0.4
11787,9785,0.66,7500,0.31,0.5
13918,10735,0.74,7500,0.31,0.6
17564,12219,0.90,7500,0.31,0.7
13576,11045,0.76,7500,0.31,0.8
12875,10657,0.74,7500,0.31,0.9
12654,10243,0.71,7500,0.31,1.0
13008,10062,0.69,7500,0.31,1.1
13526,10067,0.72,7500,0.31,1.2
14058,10235,0.75,7500,0.31,1.3
15799,10741,0.79,7500,0.31,1.4
17398,11187,0.85,7500,0.31,1.5
18762,11574,0.90,7500,0.31,1.6
20108,11999,0.94,7500,0.31,1.7
23612,12938,1.15,7500,0.31,1.8
25058,13402,1.14,7500,0.31,1.9
9455,9201,0.61,7500,0.36,0.1
9583,9009,0.61,7500,0.36,0.2
12507,10445,0.70,7500,0.36,0.3
11239,9980,0.64,7500,0.36,0.4
11170,9603,0.65,7500,0.36,0.5
13202,10310,0.73,7500,0.36,0.6
15165,11056,0.80,7500,0.36,0.7
17619,12004,0.88,7500,0.36,0.8
14378,11431,0.76,7500,0.36,0.9
13827,11109,0.77,7500,0.36,1.0
13624,10819,0.73,7500,0.36,1.1
13678,10592,0.74,7500,0.36,1.2
14078,10313,0.73,7500,0.36,1.3
14714,10322,0.74,7500,0.36,1.4
15590,10562,0.80,7500,0.36,1.5
16800,10855,0.83,7500,0.36,1.6
19144,11520,0.91,7500,0.36,1.7
19893,11911,0.92,7500,0.36,1.8
21618,12297,1.00,7500,0.36,1.9
10002,9530,0.62,7500,0.41,0.1
10750,9638,0.64,7500,0.41,0.2
10882,9720,0.64,7500,0.41,0.3
12290,10087,0.69,7500,0.41,0.4
15267,11322,0.79,7500,0.41,0.5
12870,10670,0.71,7500,0.41,0.6
12737,10299,0.69,7500,0.41,0.7
13866,10398,0.73,7500,0.41,0.8
16820,11468,0.85,7500,0.41,0.9
19169,12277,0.93,7500,0.41,1.0
17571,12562,0.88,7500,0.41,1.1
16171,12082,0.81,7500,0.41,1.2
15900,11799,0.81,7500,0.41,1.3
15699,11538,0.82,7500,0.41,1.4
15458,11213,0.82,7500,0.41,1.5
15418,10923,0.78,7500,0.41,1.6
16435,10818,0.80,7500,0.41,1.7
17777,11005,0.86,7500,0.41,1.8
17967,11131,0.88,7500,0.41,1.9
9475,9111,0.61,7500,0.46,0.1
10498,9668,0.62,7500,0.46,0.2
13135,10697,0.73,7500,0.46,0.3
11736,10003,0.67,7500,0.46,0.4
14317,10855,0.76,7500,0.46,0.5
14921,11705,0.78,7500,0.46,0.6
13684,11096,0.78,7500,0.46,0.7
13705,10583,0.73,7500,0.46,0.8
14785,10696,0.75,7500,0.46,0.9
17649,11723,0.85,7500,0.46,1.0
19954,12506,0.96,7500,0.46,1.1
22887,13388,1.04,7500,0.46,1.2
17866,12667,0.88,7500,0.46,1.3
17245,12332,0.86,7500,0.46,1.4
16264,11846,0.84,7500,0.46,1.5
16122,11619,0.80,7500,0.46,1.6
16196,11442,0.80,7500,0.46,1.7
16605,11182,0.81,7500,0.46,1.8
17788,11063,0.85,7500,0.46,1.9
9550,9178,0.59,7500,0.51,0.1
10739,9594,0.63,7500,0.51,0.2
11908,10293,0.68,7500,0.51,0.3
14226,10952,0.76,7500,0.51,0.4
13387,11039,0.72,7500,0.51,0.5
13696,10704,0.72,7500,0.51,0.6
17150,11838,0.85,7500,0.51,0.7
19589,12649,0.94,7500,0.51,0.8
15234,11581,0.77,7500,0.51,0.9
15400,11381,0.81,7500,0.51,1.0
15982,11147,0.81,7500,0.51,1.1
17975,11534,0.88,7500,0.51,1.2
19652,12157,0.91,7500,0.51,1.3
24286,13580,1.10,7500,0.51,1.4
19706,13120,0.99,7500,0.51,1.5
19107,12999,0.92,7500,0.51,1.6
18856,12852,0.92,7500,0.51,1.7
17735,12303,0.87,7500,0.51,1.8
18192,12149,0.87,7500,0.51,1.9
9973,9365,0.61,7500,0.56,0.1
12547,10588,0.71,7500,0.56,0.2
13230,10722,0.76,7500,0.56,0.3
12837,10430,0.72,7500,0.56,0.4
16287,11753,0.83,7500,0.56,0.5
14391,11288,0.75,7500,0.56,0.6
14573,10956,0.79,7500,0.56,0.7
17250,11710,0.84,7500,0.56,0.8
17184,12588,0.87,7500,0.56,0.9
16070,12001,0.81,7500,0.56,1.0
16287,11663,0.84,7500,0.56,1.1
16810,11486,0.84,7500,0.56,1.2
18631,11740,0.89,7500,0.56,1.3
22309,12788,1.01,7500,0.56,1.4
25447,13851,1.15,7500,0.56,1.5
20732,13363,0.97,7500,0.56,1.6
20084,13242,0.97,7500,0.56,1.7
19479,13127,0.94,7500,0.56,1.8
19234,12929,0.92,7500,0.56,1.9
10940,9966,0.68,7500,0.61,0.1
12860,10708,0.73,7500,0.61,0.2
14424,11251,0.79,7500,0.61,0.3
13809,10863,0.75,7500,0.61,0.4
14372,11279,0.77,7500,0.61,0.5
17135,11909,0.87,7500,0.61,0.6
16703,12502,0.85,7500,0.61,0.7
16175,11939,0.84,7500,0.61,0.8
16898,11703,0.87,7500,0.61,0.9
20661,12781,0.98,7500,0.61,1.0
18807,13085,0.92,7500,0.61,1.1
17891,12605,0.88,7500,0.61,1.2
18106,12276,0.88,7500,0.61,1.3
18639,12110,0.91,7500,0.61,1.4
19876,12049,0.92,7500,0.61,1.5
22372,12621,1.01,7500,0.61,1.6
22507,13756,1.02,7500,0.61,1.7
22234,13759,1.01,7500,0.61,1.8
21650,13624,0.99,7500,0.61,1.9
11194,10121,0.67,7500,0.66,0.1
12468,10828,0.71,7500,0.66,0.2
13207,10926,0.72,7500,0.66,0.3
14407,11553,0.77,7500,0.66,0.4
16573,11807,0.83,7500,0.66,0.5
15609,11555,0.80,7500,0.66,0.6
19367,12721,0.93,7500,0.66,0.7
17295,12703,0.86,7500,0.66,0.8
17209,12113,0.88,7500,0.66,0.9
18808,12118,0.91,7500,0.66,1.0
19412,13319,0.94,7500,0.66,1.1
19121,13160,0.93,7500,0.66,1.2
18778,13023,0.92,7500,0.66,1.3
18880,12575,0.93,7500,0.66,1.4
19530,12459,0.93,7500,0.66,1.5
20492,12369,0.98,7500,0.66,1.6
23290,12865,1.03,7500,0.66,1.7
27872,14286,1.21,7500,0.66,1.8
22442,13854,1.01,7500,0.66,1.9
11915,10522,0.71,7500,0.71,0.1
13138,10864,0.72,7500,0.71,0.2
14452,11682,0.80,7500,0.71,0.3
15274,11996,0.81,7500,0.71,0.4
16358,12504,0.83,7500,0.71,0.5
17254,12122,0.87,7500,0.71,0.6
17491,12780,0.87,7500,0.71,0.7
19744,12724,0.96,7500,0.71,0.8
19142,13361,0.94,7500,0.71,0.9
18759,13069,0.92,7500,0.71,1.0
19474,12727,0.95,7500,0.71,1.1
21079,12769,1.01,7500,0.71,1.2
21413,13849,1.00,7500,0.71,1.3
20697,13670,1.01,7500,0.71,1.4
20341,13354,0.97,7500,0.71,1.5
20781,13229,0.96,7500,0.71,1.6
21668,13033,1.01,7500,0.71,1.7
22546,12916,1.01,7500,0.71,1.8
23491,13009,1.05,7500,0.71,1.9
11841,10653,0.70,7500,0.76,0.1
14090,11341,0.78,7500,0.76,0.2
15086,11671,0.78,7500,0.76,0.3
16629,12121,0.85,7500,0.76,0.4
17089,12281,0.88,7500,0.76,0.5
17489,12613,0.88,7500,0.76,0.6
18563,13324,0.90,7500,0.76,0.7
18680,12728,0.93,7500,0.76,0.8
22287,13493,1.04,7500,0.76,0.9
19758,13584,0.94,7500,0.76,1.0
19616,13276,0.91,7500,0.76,1.1
20456,13050,0.96,7500,0.76,1.2
22636,13148,1.04,7500,0.76,1.3
21510,13920,0.99,7500,0.76,1.4
21428,13766,1.00,7500,0.76,1.5
21250,13588,1.00,7500,0.76,1.6
21874,13472,1.01,7500,0.76,1.7
22362,13344,1.02,7500,0.76,1.8
23251,13260,1.02,7500,0.76,1.9
13055,11312,0.75,7500,0.81,0.1
15109,12100,0.82,7500,0.81,0.2
17658,12815,0.91,7500,0.81,0.3
18171,12818,0.92,7500,0.81,0.4
19074,12987,0.92,7500,0.81,0.5
18981,13230,0.94,7500,0.81,0.6
19469,13560,0.96,7500,0.81,0.7
21149,13417,1.00,7500,0.81,0.8
20360,13612,0.98,7500,0.81,0.9
22384,13495,1.05,7500,0.81,1.0
21595,14093,1.02,7500,0.81,1.1
21323,14037,1.04,7500,0.81,1.2
21942,13827,1.00,7500,0.81,1.3
22914,13708,1.04,7500,0.81,1.4
25563,13852,1.11,7500,0.81,1.5
22903,14261,1.04,7500,0.81,1.6
23009,14180,1.05,7500,0.81,1.7
23052,14062,1.06,7500,0.81,1.8
23379,14017,1.08,7500,0.81,1.9
14659,12130,0.83,7500,0.86,0.1
16102,12690,0.85,7500,0.86,0.2
17700,12996,0.90,7500,0.86,0.3
19714,13527,0.98,7500,0.86,0.4
18966,13688,0.95,7500,0.86,0.5
19651,13915,0.96,7500,0.86,0.6
21225,13622,1.00,7500,0.86,0.7
20895,13779,0.98,7500,0.86,0.8
21067,14164,1.13,7500,0.86,0.9
21769,13910,1.01,7500,0.86,1.0
26059,14555,1.16,7500,0.86,1.1
22177,14284,1.03,7500,0.86,1.2
22031,14232,1.02,7500,0.86,1.3
23252,14073,1.05,7500,0.86,1.4
24374,14019,1.11,7500,0.86,1.5
27969,14472,1.22,7500,0.86,1.6
23519,14414,1.06,7500,0.86,1.7
23558,14379,1.08,7500,0.86,1.8
23810,14287,1.11,7500,0.86,1.9
17334,13762,0.97,7500,0.91,0.1
18718,14050,0.95,7500,0.91,0.2
20306,14235,0.99,7500,0.91,0.3
20382,14379,1.05,7500,0.91,0.4
20606,14505,1.01,7500,0.91,0.5
21192,14546,1.03,7500,0.91,0.6
21605,14613,1.01,7500,0.91,0.7
23185,14507,1.05,7500,0.91,0.8
22656,14618,1.07,7500,0.91,0.9
22720,14725,1.07,7500,0.91,1.0
23623,14624,1.07,7500,0.91,1.1
25197,14600,1.12,7500,0.91,1.2
23665,14732,1.08,7500,0.91,1.3
23908,14738,1.07,7500,0.91,1.4
24389,14728,1.09,7500,0.91,1.5
25648,14651,1.16,7500,0.91,1.6
27145,14650,1.19,7500,0.91,1.7
29585,14786,1.24,7500,0.91,1.8
25493,14789,1.11,7500,0.91,1.9
19511,15199,1.05,7500,0.96,0.1
20449,15048,1.01,7500,0.96,0.2
21297,15016,1.02,7500,0.96,0.3
21398,14979,1.03,7500,0.96,0.4
21696,14972,1.05,7500,0.96,0.5
23721,14982,1.08,7500,0.96,0.6
23703,14975,1.10,7500,0.96,0.7
23283,14960,1.07,7500,0.96,0.8
25601,15020,1.17,7500,0.96,0.9
24503,14961,1.09,7500,0.96,1.0
23674,14959,1.09,7500,0.96,1.1
24525,14961,1.10,7500,0.96,1.2
27434,15006,1.20,7500,0.96,1.3
24353,14942,1.09,7500,0.96,1.4
24725,14944,1.10,7500,0.96,1.5
25534,14963,1.14,7500,0.96,1.6
27085,14962,1.21,7500,0.96,1.7
28669,14990,1.25,7500,0.96,1.8
31295,15117,1.36,7500,0.96,1.9
